trail_id,user_id,num_poi,poi_id,timestamp,rating,temp,precip,windspeed,preciptype,conditions
2148035,127989,poi_5,59ab8d24fd9d733630ee8a44,2018-05-19T23:34:00,-1.0,16.5,0.0,15.0,NaN,Partially cloudy
2148035,127989,poi_6,4b093eeff964a520e51423e3,2018-05-20T00:41:00,6.7,16.4,0.0,13.2,NaN,Clear
2148035,127989,poi_7,4dc61181c65b89d3ca8009b0,2018-05-20T00:51:00,-1.0,16.4,0.0,13.2,NaN,Clear
1069945,53443,poi_1,4b5ebd8ff964a520499729e3,2018-05-19T19:24:00,6.7,14.0,0.0,13.2,NaN,Clear
1069945,53443,poi_2,4b41367af964a5205dc325e3,2018-05-19T21:42:00,-1.0,14.4,0.0,14.9,NaN,Clear
1069945,53443,poi_3,4b178e80f964a52059c623e3,2018-05-19T21:56:00,-1.0,14.4,0.0,14.9,NaN,Clear
1069945,53443,poi_4,5903fbe3acc5f543b15dd57a,2018-05-19T22:06:00,8.0,14.4,0.0,14.9,NaN,Clear
663367,32610,poi_1,52d8952211d2e13e873f22cd,2018-05-19T19:23:00,7.4,14.0,0.0,13.2,NaN,Clear
663367,32610,poi_2,4ba378f1f964a520f83f38e3,2018-05-19T22:44:00,-1.0,15.5,0.0,13.2,NaN,Clear
663367,32610,poi_3,567a7371498ec014b1f7149e,2018-05-22T01:27:00,-1.0,23.8,0.0,11.0,NaN,Clear
663367,32610,poi_4,4b614ef9f964a520a30f2ae3,2018-05-22T03:38:00,7.2,26.3,0.0,11.3,NaN,Clear
1872191,107360,poi_1,4b19f917f964a520abe623e3,2018-05-19T19:20:00,7.8,14.0,0.0,13.2,NaN,Clear
1872191,107360,poi_2,4b59843ff964a520da8a28e3,2018-05-19T21:45:00,7.5,14.4,0.0,14.9,NaN,Clear
1872191,107360,poi_3,4b598c34f964a520f78b28e3,2018-05-19T22:14:00,8.6,14.4,0.0,14.9,NaN,Clear
1872191,107360,poi_4,505bea9ee4b033df3905fa31,2018-05-20T00:00:00,8.0,16.5,0.0,15.0,NaN,Partially cloudy
1872191,107360,poi_5,4b59843ff964a520da8a28e3,2018-05-20T00:17:00,7.5,16.5,0.0,15.0,NaN,Partially cloudy
1872191,107360,poi_6,4b19f917f964a520abe623e3,2018-05-20T00:38:00,7.8,16.4,0.0,13.2,NaN,Clear
1895251,108703,poi_1,4b7a7afdf964a520202e2fe3,2018-05-19T19:19:00,8.3,14.0,0.0,13.2,NaN,Clear
1895251,108703,poi_2,590db52d6a8d8608614c2d86,2018-05-19T23:24:00,-1.0,15.5,0.0,13.2,NaN,Clear
1895251,108703,poi_3,4e9fdf312c5b9f62faf07135,2018-05-19T23:38:00,5.5,16.5,0.0,15.0,NaN,Partially cloudy
1895251,108703,poi_4,4b05879ef964a520f49c22e3,2018-05-20T01:05:00,8.0,16.4,0.0,13.2,NaN,Clear
1895251,108703,poi_5,4b604241f964a52054dc29e3,2018-05-20T05:11:00,-1.0,20.6,0.0,11.2,NaN,Clear
2287216,137737,poi_1,4bc1eb662a89ef3b19dff288,2018-05-19T19:16:00,8.8,14.0,0.0,13.2,NaN,Clear
2287216,137737,poi_2,4b8a0a2cf964a520f55c32e3,2018-05-19T21:24:00,-1.0,13.8,0.0,14.9,NaN,Partially cloudy
2287216,137737,poi_3,4cb26c6f6c269521af0db9d9,2018-05-19T22:20:00,8.0,14.4,0.0,14.9,NaN,Clear
2287216,137737,poi_4,59007e75e1791056e324ab2f,2018-05-20T02:05:00,-1.0,18.3,0.0,14.9,NaN,Clear
2432605,151669,poi_1,4b527802f964a520bf7e27e3,2018-05-19T19:16:00,-1.0,14.0,0.0,13.2,NaN,Clear
2432605,151669,poi_2,4b80a277f964a520798230e3,2018-05-19T23:46:00,7.7,16.5,0.0,15.0,NaN,Partially cloudy
2432605,151669,poi_3,4e48f40dc65bd6ffbeb1990b,2018-05-20T00:38:00,7.6,16.4,0.0,13.2,NaN,Clear
2432605,151669,poi_4,4b55670ff964a52071e327e3,2018-05-20T01:25:00,8.5,16.4,0.0,13.2,NaN,Clear
3492797,295800,poi_1,4b2697a6f964a520037e24e3,2018-05-19T19:13:00,5.9,14.0,0.0,13.2,NaN,Clear
3492797,295800,poi_2,4b556966f964a520b0e327e3,2018-05-19T19:55:00,-1.0,13.3,0.0,11.4,NaN,Clear
3492797,295800,poi_3,4b541c27f964a52080b227e3,2018-05-19T20:41:00,-1.0,13.8,0.0,14.9,NaN,Partially cloudy
3492797,295800,poi_4,4b2697a6f964a520037e24e3,2018-05-20T00:00:00,5.9,16.5,0.0,15.0,NaN,Partially cloudy
3905324,365868,poi_1,4b556966f964a520b0e327e3,2018-05-19T19:13:00,-1.0,14.0,0.0,13.2,NaN,Clear
3905324,365868,poi_2,4b70da31f964a520a3312de3,2018-05-19T19:24:00,-1.0,14.0,0.0,13.2,NaN,Clear
3905324,365868,poi_3,4bf32de098ac0f47a4a062a8,2018-05-19T20:49:00,-1.0,13.8,0.0,14.9,NaN,Partially cloudy
3905324,365868,poi_4,4e83939c7beb04b92cd8a64d,2018-05-19T22:26:00,7.3,14.4,0.0,14.9,NaN,Clear
3905324,365868,poi_5,4b8098e5f964a520e37f30e3,2018-05-20T00:26:00,-1.0,16.5,0.0,15.0,NaN,Partially cloudy
1324597,70029,poi_1,4b17b2e4f964a52040c723e3,2018-05-19T19:13:00,6.0,14.0,0.0,13.2,NaN,Clear
1324597,70029,poi_2,4cf4be101c158cfaf73de5b5,2018-05-19T19:33:00,-1.0,13.3,0.0,11.4,NaN,Clear
1324597,70029,poi_3,4b575f69f964a520463428e3,2018-05-19T22:16:00,8.1,14.4,0.0,14.9,NaN,Clear
1324597,70029,poi_4,4b6116f6f964a52045092ae3,2018-05-20T02:13:00,5.3,18.3,0.0,14.9,NaN,Clear
1576930,85694,poi_1,4b093eeff964a520e51423e3,2018-05-19T19:12:00,6.7,14.0,0.0,13.2,NaN,Clear
1576930,85694,poi_2,5a8d5825e1f2287787a132f0,2018-05-19T20:09:00,6.1,13.3,0.0,11.4,NaN,Clear
1576930,85694,poi_3,4b0587b2f964a5204fa022e3,2018-05-19T22:42:00,8.0,15.5,0.0,13.2,NaN,Clear
1576930,85694,poi_4,5a8d5825e1f2287787a132f0,2018-05-20T02:13:00,6.1,18.3,0.0,14.9,NaN,Clear
1131000,56821,poi_1,4b0587b8f964a52031a122e3,2018-05-19T19:07:00,8.4,14.0,0.0,13.2,NaN,Clear
1131000,56821,poi_2,4b63a330f964a520dc882ae3,2018-05-19T20:30:00,8.7,13.3,0.0,11.4,NaN,Clear
1131000,56821,poi_3,4b56a5e8f964a5208e1728e3,2018-05-19T21:14:00,9.2,13.8,0.0,14.9,NaN,Partially cloudy
1131000,56821,poi_4,4c4d2fee7711e21ece9bf0a0,2018-05-19T22:33:00,-1.0,15.5,0.0,13.2,NaN,Clear
1404613,75089,poi_1,4d6b10836107f04d4cf82a7a,2018-05-19T19:07:00,5.7,14.0,0.0,13.2,NaN,Clear
1404613,75089,poi_2,4ba8a9c6f964a52074e539e3,2018-05-19T20:14:00,7.3,13.3,0.0,11.4,NaN,Clear
1404613,75089,poi_3,571126b3498e10840016c0b0,2018-05-19T22:47:00,8.1,15.5,0.0,13.2,NaN,Clear
1404613,75089,poi_4,4ce3c2db22bef04db242d5f8,2018-05-20T00:21:00,-1.0,16.5,0.0,15.0,NaN,Partially cloudy
1404613,75089,poi_5,59f34d394a1cc06eb54483b6,2018-05-20T00:38:00,-1.0,16.4,0.0,13.2,NaN,Clear
2394908,148570,poi_1,4b62a048f964a520454d2ae3,2018-05-19T19:04:00,6.7,14.0,0.0,13.2,NaN,Clear
2394908,148570,poi_2,4c3d6d237c1ee21ee4ee8d71,2018-05-19T19:17:00,-1.0,14.0,0.0,13.2,NaN,Clear
