trail_id;user_id;venue_id;timestamp;temp;precip;windspeed;preciptype;conditions
9295;512;4abe7f9ef964a520068e20e3;2017-10-04T20:45:00-04:00;21.5;0.0;23.1;nan;Clear
9295;512;4b831a73f964a520d7f730e3;2017-10-04T22:31:00-04:00;20.0;0.0;14.8;nan;Clear
14384;741;4b9146f5f964a52058af33e3;2018-03-03T19:41:00-05:00;5.1;0.0;25.5;nan;Overcast
14384;741;4b6b5abff964a520fb022ce3;2018-03-03T21:19:00-05:00;5.1;0.0;21.0;nan;Overcast
16100;820;4bc24023461576b056237d32;2018-10-13T12:44:00-04:00;11.3;0.0;19.6;nan;Overcast
16100;820;4b0c402af964a520c33923e3;2018-10-13T13:13:00-04:00;11.3;0.0;19.6;nan;Overcast
16100;820;4a675deef964a52045c91fe3;2018-10-14T01:06:00-04:00;9.8;0.0;10.7;nan;Clear
16100;820;59b8c291a795bd49fe94b6b3;2018-10-14T01:28:00-04:00;9.8;0.0;10.7;nan;Clear
16100;820;50bcb93ae4b0efcb4c84d434;2018-10-14T02:14:00-04:00;9.7;0.0;11.5;nan;Clear
16100;820;53eba911498e9b26cc64bdff;2018-10-14T03:12:00-04:00;9.5;0.0;14.0;nan;Clear
16101;820;4b44c958f964a52026fc25e3;2018-10-14T15:06:00-04:00;14.3;0.0;15.8;nan;Partially cloudy
16446;829;3fd66200f964a520daf11ee3;2017-12-20T20:00:00-05:00;3.2;0.0;9.1;nan;Partially cloudy
16446;829;597fd9ab1fa7630c4194e9d3;2017-12-21T00:19:00-05:00;1.4;0.0;12.6;nan;Clear
18932;944;4b6b5abff964a520fb022ce3;2017-10-07T00:58:00-04:00;22.5;0.0;0.0;nan;Partially cloudy
19386;971;4db3374590a0843f295fb69b;2017-10-04T17:31:00-04:00;22.8;0.0;19.3;nan;Clear
19390;971;52b0a990498eb3a992b89573;2017-10-10T14:50:00-04:00;26.5;0.0;18.9;nan;Partially cloudy
19390;971;578692f4498e1054905dbde7;2017-10-10T15:57:00-04:00;26.5;0.0;5.5;nan;Partially cloudy
19390;971;509dc336e4b05e06b48870c0;2017-10-10T17:00:00-04:00;26.6;0.0;9.6;nan;Clear
19391;971;576eab51cd10ae8e59db0250;2017-10-11T14:13:00-04:00;23.8;0.0;13.6;nan;Partially cloudy
19392;971;4ae5afa0f964a52076a121e3;2017-10-13T17:54:00-04:00;18.2;0.0;11.8;nan;Overcast
19392;971;4db3374590a0843f295fb69b;2017-10-14T02:08:00-04:00;16.8;0.0;9.8;nan;Partially cloudy
19393;971;59777632a0215b656ce48629;2017-10-14T19:59:00-04:00;21.3;0.0;7.4;nan;Overcast
19393;971;57fe5fb9498e0dfb586bfe58;2017-10-14T22:20:00-04:00;20.4;0.0;0.0;nan;Overcast
23643;1167;52c5e4dd498e975917e6221f;2017-10-04T13:03:00-04:00;22.0;0.0;11.4;nan;Clear
23643;1167;4b78360df964a520a7bc2ee3;2017-10-05T05:31:00-04:00;18.4;0.0;11.0;nan;Partially cloudy
23643;1167;4c35de72452620a1ba5d270f;2017-10-05T13:05:00-04:00;26.8;0.0;12.9;nan;Partially cloudy
23643;1167;42893400f964a52054231fe3;2017-10-05T14:04:00-04:00;27.2;0.0;14.8;nan;Partially cloudy
23643;1167;4a44cd95f964a5208fa71fe3;2017-10-05T14:59:00-04:00;27.5;0.0;10.4;nan;Partially cloudy
23643;1167;4a675deef964a52045c91fe3;2017-10-05T16:59:00-04:00;27.6;0.0;20.5;nan;Partially cloudy
23643;1167;4ae8fd76f964a520e1b321e3;2017-10-06T02:55:00-04:00;21.3;0.0;3.4;nan;Partially cloudy
23643;1167;54f9d808498eaa73550d399c;2017-10-06T03:05:00-04:00;21.3;0.0;3.4;nan;Partially cloudy
25608;1257;55b7dd92498e88a1ea18d3f8;2017-10-03T14:59:00-04:00;20.4;0.0;9.8;nan;Clear
25611;1257;3fd66200f964a520a0e61ee3;2017-10-09T23:13:00-04:00;24.9;0.0;14.2;nan;Partially cloudy
26885;1340;501d3c31e4b0c3028609cc2b;2018-08-26T17:36:00-04:00;27.4;0.0;15.3;nan;Overcast
26886;1340;3fd66200f964a5202ce71ee3;2018-09-07T01:31:00-04:00;23.9;0.0;4.7;nan;Partially cloudy
30134;1485;5a02358350a6f00537bba695;2017-12-21T02:01:00-05:00;1.2;0.0;18.4;nan;Clear
30153;1485;3fd66200f964a520e6e81ee3;2018-04-29T00:02:00-04:00;12.1;0.3;6.1;rain;Rain, Overcast
30153;1485;4ad35d08f964a520fae320e3;2018-04-29T00:55:00-04:00;11.9;0.268;2.1;rain;Rain, Overcast
32803;1571;4bc7ab4c14d79521c6e367e9;2017-12-24T19:26:00-05:00;3.4;0.0;16.7;nan;Overcast
32804;1571;4bc7ab4c14d79521c6e367e9;2017-12-27T03:20:00-05:00;-6.1;0.0;11.1;nan;Overcast
41335;1903;4bc743d68b7c9c74df1536cf;2017-11-25T19:08:00-05:00;13.4;0.0;20.7;nan;Partially cloudy
58889;2743;4bac00a1f964a52025dd3ae3;2017-12-23T20:57:00-05:00;7.5;0.0;13.5;nan;Partially cloudy
58898;2743;3fd66200f964a52070e91ee3;2018-01-15T03:28:00-05:00;-8.8;0.0;13.5;nan;Partially cloudy
64227;3015;4c35de72452620a1ba5d270f;2018-06-23T19:38:00-04:00;18.9;0.0;3.0;nan;Overcast
64227;3015;593ff60bdd12f81d39923b41;2018-06-23T21:38:00-04:00;18.8;0.0;3.0;nan;Overcast
64229;3015;4b40cf3df964a5206bbb25e3;2018-06-26T16:09:00-04:00;24.0;0.0;12.2;nan;Partially cloudy
64229;3015;4a871eb2f964a520b20220e3;2018-06-26T17:41:00-04:00;23.0;0.0;19.5;nan;Partially cloudy
64896;3054;4a0c627df964a52028751fe3;2018-01-31T22:43:00-05:00;-0.1;0.0;21.6;nan;Partially cloudy
64896;3054;52eddc12498e40bb655e0d7a;2018-02-01T01:34:00-05:00;0.8;0.0;5.9;nan;Partially cloudy
64898;3054;4a5bbb14f964a520b3bb1fe3;2018-02-10T04:40:00-05:00;4.8;0.0;4.5;nan;Overcast
70742;3284;3fd66200f964a52095e61ee3;2017-10-28T22:27:00-04:00;17.7;0.0;7.0;nan;Partially cloudy
70742;3284;50ca875ce4b03ff32d7dc696;2017-10-28T23:39:00-04:00;18.2;0.0;8.8;nan;Partially cloudy
75973;3545;4f0cddf6e4b0dd892fd87c03;2018-07-17T22:35:00-04:00;22.7;0.0;16.9;nan;Overcast
75974;3545;54655d1c498e343fe4e77239;2018-07-28T23:30:00-04:00;26.3;0.0;14.0;nan;Clear
76959;3589;4eb90d85722e09311d356915;2017-12-11T17:38:00-05:00;3.6;0.0;7.9;nan;Partially cloudy
76971;3589;59987406603d2a70195e62e1;2018-04-01T21:12:00-04:00;9.0;0.0;15.7;rain;Partially cloudy
78644;3662;4bc24023461576b056237d32;2017-11-03T15:18:00-04:00;23.2;0.0;12.5;nan;Partially cloudy
78699;3662;5400dc65498e3831aab00327;2018-05-12T15:12:00-04:00;14.5;0.0;9.2;nan;Overcast
78705;3662;5400dc65498e3831aab00327;2018-05-25T00:35:00-04:00;20.8;0.0;9.9;nan;Clear
78705;3662;5227e38d11d20c833c575320;2018-05-25T02:02:00-04:00;20.6;0.0;13.4;nan;Clear
78708;3662;5400dc65498e3831aab00327;2018-06-07T22:07:00-04:00;16.8;0.0;9.1;nan;Partially cloudy
78716;3662;5400dc65498e3831aab00327;2018-06-29T01:08:00-04:00;24.2;0.0;3.3;nan;Clear
78720;3662;5400dc65498e3831aab00327;2018-07-13T00:01:00-04:00;22.4;0.0;2.9;nan;Clear
78722;3662;522664d311d2cee66613afbc;2018-07-29T18:08:00-04:00;27.3;0.0;10.9;nan;Partially cloudy
78724;3662;5400dc65498e3831aab00327;2018-08-03T02:06:00-04:00;24.6;0.0;3.0;nan;Partially cloudy
78727;3662;5400dc65498e3831aab00327;2018-08-17T01:38:00-04:00;27.8;0.0;10.7;nan;Clear
78728;3662;4bcf4cfe9854d13a18caf54d;2018-08-17T19:01:00-04:00;28.9;0.0;14.3;nan;Partially cloudy
83018;3880;509fd01de4b070da0a9d3c24;2017-10-03T15:59:00-04:00;19.6;0.0;8.6;nan;Clear
83022;3880;509fd01de4b070da0a9d3c24;2017-10-07T19:49:00-04:00;23.0;0.0;14.5;nan;Clear
83024;3880;509fd01de4b070da0a9d3c24;2017-10-14T22:18:00-04:00;20.4;0.0;0.0;nan;Overcast
87976;4092;4af5fb3af964a520c4ff21e3;2018-04-22T19:04:00-04:00;13.8;0.0;15.2;nan;Clear
87978;4092;521cad4011d2a9c6e2c198ae;2018-04-26T19:42:00-04:00;18.6;0.0;12.2;nan;Clear
93144;4326;4eb90d85722e09311d356915;2017-12-27T15:11:00-05:00;-4.3;0.0;13.7;nan;Clear
93144;4326;4b6b5abff964a520fb022ce3;2017-12-27T16:01:00-05:00;-4.2;0.0;16.0;nan;Clear
93144;4326;5362a2ae498e3b18c22334be;2017-12-27T19:20:00-05:00;-6.0;0.0;17.5;nan;Clear
93684;4338;54cad0b2498ea68d80401cbd;2018-06-09T21:49:00-04:00;22.6;0.0;2.1;nan;Partially cloudy
93887;4352;4bc21f2bb492d13af4ffa660;2018-03-09T23:21:00-05:00;2.0;0.0;16.0;nan;Clear
94825;4388;5355a5ca498e506aae75edb7;2017-10-20T16:36:00-04:00;22.7;0.0;16.0;nan;Clear
94828;4388;4cf9b6072d80a1439bf13fd8;2017-11-02T16:30:00-04:00;21.9;0.0;7.1;nan;Clear
94834;4388;4b59e21df964a520209e28e3;2017-11-15T18:18:00-05:00;9.2;0.0;13.3;nan;Partially cloudy
94834;4388;4c9d89017ada199cf0a493bc;2017-11-15T22:31:00-05:00;9.8;0.0;9.1;nan;Partially cloudy
94834;4388;4a4a9f62f964a52003ac1fe3;2017-11-15T23:54:00-05:00;10.7;0.0;10.7;nan;Overcast
95916;4446;4c3665a93849c928b900bcb1;2017-10-03T18:54:00-04:00;16.6;0.0;9.9;nan;Clear
95917;4446;4c3665a93849c928b900bcb1;2017-10-04T13:17:00-04:00;22.0;0.0;11.4;nan;Clear
95919;4446;4c07e45e6071a5936660db32;2017-10-06T17:39:00-04:00;23.8;0.0;9.4;nan;Clear
95923;4446;4bdb4c1563c5c9b694402768;2017-10-10T19:11:00-04:00;24.7;0.0;4.6;nan;Clear
95923;4446;4c3665a93849c928b900bcb1;2017-10-10T19:56:00-04:00;24.3;0.0;4.8;nan;Clear
95926;4446;4c3665a93849c928b900bcb1;2017-10-13T20:17:00-04:00;17.5;0.0;8.9;nan;Overcast
95929;4446;4c3665a93849c928b900bcb1;2017-10-16T12:30:00-04:00;13.5;0.0;19.0;nan;Partially cloudy
95931;4446;4c3665a93849c928b900bcb1;2017-10-18T10:31:00-04:00;15.4;0.0;8.0;nan;Clear
95931;4446;4b9a6aaaf964a5207fb335e3;2017-10-18T16:52:00-04:00;21.4;0.0;11.2;nan;Clear
95934;4446;4c3665a93849c928b900bcb1;2017-10-23T16:51:00-04:00;21.7;0.0;13.1;nan;Partially cloudy
95935;4446;4c3665a93849c928b900bcb1;2017-10-24T11:07:00-04:00;23.1;0.0;24.8;nan;Partially cloudy
95936;4446;4c3665a93849c928b900bcb1;2017-10-25T19:17:00-04:00;17.4;0.0;1.8;nan;Partially cloudy
95938;4446;4c3665a93849c928b900bcb1;2017-10-27T18:41:00-04:00;14.8;0.0;4.2;nan;Clear
99161;4588;4b3a50c6f964a520796425e3;2017-10-16T17:28:00-04:00;13.5;0.0;13.6;nan;Partially cloudy
99161;4588;56c4fa3bcd10a5d646e306a9;2017-10-16T21:01:00-04:00;11.5;0.0;13.8;nan;Clear
99289;4593;4165d880f964a5207e1d1fe3;2017-12-29T22:46:00-05:00;-7.9;0.0;13.1;nan;Clear
99469;4610;4eb90d85722e09311d356915;2017-11-25T22:39:00-05:00;11.4;0.0;13.2;nan;Partially cloudy
100584;4639;4eef9dfe6c25c7f9d47c80b4;2018-06-09T23:29:00-04:00;23.0;0.0;1.2;nan;Partially cloudy
100584;4639;5377d929498e0cd133758783;2018-06-09T23:31:00-04:00;22.6;0.0;0.0;nan;Partially cloudy
100933;4652;42daf100f964a52035261fe3;2017-10-06T14:20:00-04:00;27.4;0.0;10.9;nan;Partially cloudy
100933;4652;4c36228418e72d7f004f14f5;2017-10-06T15:55:00-04:00;26.6;0.0;11.9;nan;Clear
102115;4706;4165d880f964a5207e1d1fe3;2017-12-30T19:45:00-05:00;-5.6;0.0;19.2;snow;Clear
102115;4706;5984eeb39be522744003dee5;2017-12-30T22:44:00-05:00;-6.1;0.902;17.0;snow;Snow, Partially cloudy
103993;4800;49e74532f964a52081641fe3;2017-11-06T01:24:00-05:00;15.6;0.0;8.0;nan;Partially cloudy
106927;4933;51b3c734498e2c9c744309e6;2018-03-04T20:52:00-05:00;2.0;0.0;34.8;nan;Clear
106927;4933;57c640ad498e74977f98372f;2018-03-04T20:54:00-05:00;2.0;0.0;34.8;nan;Clear
107764;4970;5ad935682f97ec3e4b21e927;2018-04-20T00:39:00-04:00;3.6;0.0;18.7;nan;Clear
107764;4970;5547ffe8498ec8a2c668a412;2018-04-20T01:54:00-04:00;3.1;0.0;16.9;nan;Clear
113623;5235;4bfdcd3ae529c928a589bb8c;2017-10-03T15:52:00-04:00;19.6;0.0;8.6;nan;Clear
113623;5235;4a9eb0e7f964a520e43a20e3;2017-10-03T16:45:00-04:00;18.7;0.0;8.6;nan;Clear
113625;5235;56fd4c5e498e389de05f8b85;2017-10-06T01:31:00-04:00;21.5;0.0;7.8;nan;Partially cloudy
113626;5235;53a5f4f0498e1d1f0be9ad8e;2017-10-08T19:45:00-04:00;24.6;0.0;10.9;nan;Partially cloudy
113626;5235;549dabec498eb47afce47921;2017-10-08T20:24:00-04:00;24.6;0.0;10.9;nan;Partially cloudy
113628;5235;4aac0035f964a520825b20e3;2017-10-10T17:16:00-04:00;26.6;0.0;9.6;nan;Clear
113628;5235;57c43c98498e2696b402a527;2017-10-10T17:53:00-04:00;25.6;0.0;5.6;nan;Clear
113629;5235;4a667506f964a52093c81fe3;2017-10-11T20:45:00-04:00;19.2;0.0;10.5;nan;Overcast
113629;5235;4e6b7aabb61cc3728e0b96af;2017-10-11T21:00:00-04:00;19.2;0.0;10.5;nan;Overcast
113630;5235;3fd66200f964a520b1ea1ee3;2017-10-13T04:50:00-04:00;11.2;0.0;13.3;nan;Partially cloudy
113631;5235;549481f3498e855d5f51cb66;2017-10-13T18:56:00-04:00;17.7;0.0;11.3;nan;Overcast
113631;5235;49e7ce15f964a5201d651fe3;2017-10-13T20:32:00-04:00;17.3;0.0;9.1;nan;Partially cloudy
113631;5235;5904e291286fda74dee6d5f9;2017-10-14T00:02:00-04:00;16.9;0.0;8.5;nan;Partially cloudy
113632;5235;49f50c47f964a520896b1fe3;2017-10-14T18:11:00-04:00;21.5;0.0;1.2;nan;Partially cloudy
113632;5235;561a8cd8498ed81f4384d0aa;2017-10-14T19:31:00-04:00;21.3;0.0;7.4;nan;Overcast
113632;5235;57928c69498e1dae12e71019;2017-10-14T20:04:00-04:00;21.3;0.0;7.4;nan;Overcast
113633;5235;56fd4c5e498e389de05f8b85;2017-10-15T20:04:00-04:00;20.8;0.0;11.6;nan;Overcast
113637;5235;49e7ce15f964a5201d651fe3;2017-10-20T18:50:00-04:00;20.6;0.0;10.3;nan;Clear
113637;5235;56fd4c5e498e389de05f8b85;2017-10-20T23:55:00-04:00;17.9;0.0;8.4;nan;Clear
113638;5235;4a5a1de7f964a520bcb91fe3;2017-10-22T18:03:00-04:00;19.7;0.0;16.6;nan;Partially cloudy
113638;5235;5945575cf62e090a3b220883;2017-10-22T19:04:00-04:00;18.7;0.0;7.3;nan;Partially cloudy
113638;5235;59346c72603d2a55fc344b20;2017-10-22T20:12:00-04:00;18.3;0.0;9.4;nan;Partially cloudy
113638;5235;59d7799486f4cc7f7d35d325;2017-10-22T20:37:00-04:00;18.0;0.0;8.7;nan;Partially cloudy
113638;5235;54ad49af498e3a16f0ec29f8;2017-10-22T21:17:00-04:00;18.0;0.0;8.7;nan;Partially cloudy
113639;5235;549481f3498e855d5f51cb66;2017-10-23T18:54:00-04:00;20.9;0.0;21.3;nan;Partially cloudy
113640;5235;49e7ce15f964a5201d651fe3;2017-10-24T18:43:00-04:00;20.3;0.0;18.0;nan;Overcast
113640;5235;57c871ca498ecc3fd7379718;2017-10-24T21:20:00-04:00;19.8;0.18;8.3;rain;Rain, Overcast
113641;5235;57b49df2498e4991755e961f;2017-10-25T21:24:00-04:00;16.5;0.0;6.6;nan;Partially cloudy
113641;5235;53ab0af5498e13bffddb8d96;2017-10-25T21:41:00-04:00;16.5;0.0;5.6;nan;Partially cloudy
113642;5235;51b1bfad498e29a54a7fb5ef;2017-10-26T20:44:00-04:00;12.0;0.0;16.1;nan;Clear
113642;5235;53a5f4f0498e1d1f0be9ad8e;2017-10-26T21:00:00-04:00;12.0;0.0;16.1;nan;Clear
113643;5235;549481f3498e855d5f51cb66;2017-10-27T21:11:00-04:00;14.1;0.0;8.0;nan;Clear
113644;5235;57928c69498e1dae12e71019;2017-10-28T21:08:00-04:00;17.9;0.0;11.8;nan;Partially cloudy
113644;5235;49b87b8cf964a52044531fe3;2017-10-29T02:24:00-04:00;18.3;0.0;14.0;nan;Overcast
113645;5235;549481f3498e855d5f51cb66;2017-10-30T20:16:00-04:00;11.8;0.0;12.6;nan;Clear
113645;5235;56fd4c5e498e389de05f8b85;2017-10-31T03:52:00-04:00;10.1;0.0;11.9;nan;Overcast
113647;5235;549481f3498e855d5f51cb66;2017-11-01T19:22:00-04:00;13.5;0.0;12.1;nan;Overcast
113648;5235;4ff8eb10e4b01ead02ed30c2;2017-11-02T17:56:00-04:00;20.6;0.0;12.1;nan;Clear
113648;5235;57928c69498e1dae12e71019;2017-11-02T18:17:00-04:00;20.6;0.0;12.1;nan;Clear
113651;5235;49e7ce15f964a5201d651fe3;2017-11-10T03:27:00-05:00;9.0;0.0;13.2;nan;Clear
113652;5235;549dabec498eb47afce47921;2017-11-10T21:16:00-05:00;-2.8;0.0;19.5;nan;Clear
113653;5235;4a4115a8f964a520c0a41fe3;2017-11-11T21:40:00-05:00;1.4;0.0;6.3;nan;Partially cloudy
113653;5235;53a5f4f0498e1d1f0be9ad8e;2017-11-11T22:04:00-05:00;1.4;0.0;6.3;nan;Partially cloudy
113654;5235;4555bea7f964a520253d1fe3;2017-11-13T20:38:00-05:00;5.7;0.0;11.8;nan;Clear
113654;5235;49e7ce15f964a5201d651fe3;2017-11-13T21:36:00-05:00;5.1;0.0;9.2;nan;Clear
113654;5235;49bc3b0af964a52020541fe3;2017-11-14T00:39:00-05:00;4.3;0.0;8.3;nan;Clear
113655;5235;53ab0af5498e13bffddb8d96;2017-11-14T20:50:00-05:00;5.5;0.0;12.7;nan;Partially cloudy
113655;5235;4e6b7aabb61cc3728e0b96af;2017-11-14T21:06:00-05:00;5.5;0.0;12.7;nan;Partially cloudy
113655;5235;4dda977ad22d38ef4332c419;2017-11-15T01:53:00-05:00;4.4;0.0;12.4;nan;Overcast
113655;5235;49e7ce15f964a5201d651fe3;2017-11-15T02:15:00-05:00;4.4;0.0;12.4;nan;Overcast
113656;5235;49f50c47f964a520896b1fe3;2017-11-16T18:59:00-05:00;9.5;0.0;23.1;nan;Clear
113656;5235;49ee25b6f964a5202b681fe3;2017-11-16T21:32:00-05:00;8.1;0.0;22.0;nan;Partially cloudy
113657;5235;44acde31f964a52013351fe3;2017-11-17T19:48:00-05:00;5.7;0.0;15.5;nan;Clear
113657;5235;3fd66200f964a520e7e51ee3;2017-11-18T01:43:00-05:00;2.9;0.0;6.6;nan;Clear
113657;5235;56fd4c5e498e389de05f8b85;2017-11-18T08:25:00-05:00;4.0;0.0;0.0;nan;Partially cloudy
113658;5235;49ee25b6f964a5202b681fe3;2017-11-21T17:40:00-05:00;12.1;0.0;2.1;nan;Partially cloudy
113658;5235;4a5a1de7f964a520bcb91fe3;2017-11-22T04:49:00-05:00;12.1;0.0;1.7;nan;Partially cloudy
113659;5235;49e7ce15f964a5201d651fe3;2017-11-27T22:29:00-05:00;5.3;0.0;12.8;nan;Partially cloudy
113659;5235;4dda977ad22d38ef4332c419;2017-11-28T00:20:00-05:00;4.4;0.0;7.7;nan;Clear
113660;5235;57c43c98498e2696b402a527;2017-11-28T20:10:00-05:00;11.5;0.0;12.5;nan;Clear
113660;5235;59346c72603d2a55fc344b20;2017-11-28T20:43:00-05:00;11.2;0.0;17.2;nan;Clear
113660;5235;53ab0af5498e13bffddb8d96;2017-11-28T21:30:00-05:00;11.2;0.0;17.2;nan;Clear
113660;5235;49e7ce15f964a5201d651fe3;2017-11-29T00:08:00-05:00;10.4;0.0;11.3;nan;Clear
113664;5235;53ab0af5498e13bffddb8d96;2017-12-09T23:47:00-05:00;-0.7;0.0;11.5;rain,snow;Partially cloudy
113666;5235;53ab0af5498e13bffddb8d96;2017-12-18T13:17:00-05:00;5.6;0.0;9.8;nan;Partially cloudy
113667;5235;4bfdcd3ae529c928a589bb8c;2017-12-20T01:01:00-05:00;10.1;0.0;22.6;nan;Clear
113668;5235;49f50c47f964a520896b1fe3;2017-12-20T23:57:00-05:00;1.4;0.0;12.6;nan;Clear
113669;5235;49ee25b6f964a5202b681fe3;2017-12-21T23:53:00-05:00;2.8;0.0;3.7;nan;Partially cloudy
113670;5235;53ab0af5498e13bffddb8d96;2017-12-24T01:11:00-05:00;4.4;0.0;17.4;nan;Clear
113673;5235;56fd4c5e498e389de05f8b85;2018-01-01T06:59:00-05:00;-13.8;0.0;18.4;nan;Clear
113674;5235;53ab0af5498e13bffddb8d96;2018-01-01T19:43:00-05:00;-8.2;0.0;14.7;nan;Clear
113674;5235;564a86c8498ea245a802f0d1;2018-01-01T20:31:00-05:00;-8.3;0.0;11.6;nan;Clear
113676;5235;56fd4c5e498e389de05f8b85;2018-01-03T20:18:00-05:00;-2.2;0.0;2.6;snow;Partially cloudy
113677;5235;57b77dd8498e2dc8c17f94c2;2018-01-06T19:21:00-05:00;-12.0;0.0;21.3;nan;Clear
113677;5235;49ee25b6f964a5202b681fe3;2018-01-06T20:10:00-05:00;-12.6;0.0;22.5;nan;Clear
113678;5235;4a6fa0abf964a520a4d61fe3;2018-01-07T21:12:00-05:00;-7.8;0.0;13.0;nan;Overcast
113678;5235;4a01ee7bf964a52010711fe3;2018-01-07T21:22:00-05:00;-7.8;0.0;13.0;nan;Overcast
113678;5235;49e7ce15f964a5201d651fe3;2018-01-07T23:31:00-05:00;-8.2;0.0;16.6;nan;Overcast
113678;5235;49bc3b0af964a52020541fe3;2018-01-08T02:20:00-05:00;-7.6;0.0;15.0;nan;Overcast
113682;5235;4a1dd407f964a5209c7b1fe3;2018-01-11T21:51:00-05:00;8.2;0.0;7.0;nan;Partially cloudy
113682;5235;4a73515ef964a5201edc1fe3;2018-01-12T00:14:00-05:00;8.7;0.0;5.4;nan;Overcast
113684;5235;5a35edc9c0f16360b91621fe;2018-01-15T05:32:00-05:00;-7.7;0.0;17.4;nan;Overcast
113684;5235;3fd66200f964a52037e31ee3;2018-01-15T07:51:00-05:00;-7.9;0.0;17.4;nan;Partially cloudy
113685;5235;3fd66200f964a52023e61ee3;2018-01-16T20:29:00-05:00;1.0;0.0;9.8;nan;Overcast
113685;5235;564a86c8498ea245a802f0d1;2018-01-17T01:20:00-05:00;1.9;0.0;7.1;nan;Overcast
113686;5235;56fd4c5e498e389de05f8b85;2018-01-18T01:23:00-05:00;-6.0;0.0;15.9;snow;Clear
113686;5235;57f4fb59498efaaab7345b34;2018-01-18T03:25:00-05:00;-6.5;0.0;18.0;snow;Clear
